127.0.0.1 - - [23/May/2020:20:36:29 +0530] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:13 +0530] "GET /TutorCabin/ HTTP/1.1" 200 9744
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:16 +0530] "GET /TutorCabin/bootstrap-4.4.1-dist/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:16 +0530] "GET /TutorCabin/bootstrap-4.4.1-dist/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:16 +0530] "GET /TutorCabin/bootstrap-4.4.1-dist/js/bootstrap.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:16 +0530] "GET /TutorCabin/bootstrap-4.4.1-dist/css/Style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:16 +0530] "GET /TutorCabin/bootstrap-4.4.1-dist/css/bootstrap-grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:16 +0530] "GET /TutorCabin/bootstrap-4.4.1-dist/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:16 +0530] "GET /TutorCabin/bootstrap-4.4.1-dist/js/bootstrap.bundle.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:16 +0530] "GET /TutorCabin/bootstrap-4.4.1-dist/js/bootstrap.bundle.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:16 +0530] "GET /TutorCabin/bootstrap-4.4.1-dist/js/croppie.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:20 +0530] "GET /TutorCabin/images/TutorCabin.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:28 +0530] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:42 +0530] "GET /TutorCabin/dashboard.html HTTP/1.1" 200 26719
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:43 +0530] "GET /TutorCabin/images/Images-1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:43 +0530] "GET /TutorCabin/images/Images-2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:44 +0530] "GET /TutorCabin/images/Images-3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:44 +0530] "GET /TutorCabin/images/Images-5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:44 +0530] "GET /TutorCabin/images/Images-8.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:44 +0530] "GET /TutorCabin/images/Images-4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:44 +0530] "GET /TutorCabin/images/Images-6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:44 +0530] "GET /TutorCabin/images/Images-7.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:44 +0530] "GET /TutorCabin/images/imageedit_8_7759839840.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:44 +0530] "GET /TutorCabin/images/ben-knapen-906550_960_720-final216.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:44 +0530] "GET /TutorCabin/images/holding_hand_small.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:44 +0530] "GET /TutorCabin/images/144763921160125_small.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:44 +0530] "GET /TutorCabin/images/12439421_501312913408362_8906112100997727489_n-150x150.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:44 +0530] "GET /TutorCabin/images/imageedit_3_74968451222.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:45 +0530] "GET /TutorCabin/bootstrap-4.4.1-dist/css/assets/images/page-leaf-right.png HTTP/1.1" 404 1163
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:45 +0530] "GET /TutorCabin/bootstrap-4.4.1-dist/css/assets/images/page-leaf-left.png HTTP/1.1" 404 1162
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:50 +0530] "GET /TutorCabin/Login.html HTTP/1.1" 200 2089
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:50 +0530] "GET /TutorCabin/bootstrap-4.4.1-dist/css/animate.css HTTP/1.1" 404 1133
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:50 +0530] "GET /TutorCabin/bootstrap-4.4.1-dist/css/signup&login_cssR.css HTTP/1.1" 200 1582
0:0:0:0:0:0:0:1 - - [23/May/2020:20:37:51 +0530] "GET /TutorCabin/bootstrap-4.4.1-dist/css/book5.jpg HTTP/1.1" 404 1131
0:0:0:0:0:0:0:1 - - [23/May/2020:20:39:33 +0530] "GET /TutorCabin/checkmobile.html?q=&q1=1 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:39:51 +0530] "GET /TutorCabin/checkmobile.html?q=&q1=1 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:40:06 +0530] "GET /TutorCabin/checkmobile.html?q=1234&q1=1 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:40:33 +0530] "GET /TutorCabin/checkmobile.html?q=shreya@gmail.com&q1=2 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:40:39 +0530] "POST /TutorCabin/reglogic.html HTTP/1.1" 200 26746
0:0:0:0:0:0:0:1 - - [23/May/2020:20:40:40 +0530] "GET /TutorCabin/bootstrap-4.4.1-dist/css/assets/images/page-leaf-left.png HTTP/1.1" 404 1162
0:0:0:0:0:0:0:1 - - [23/May/2020:20:40:40 +0530] "GET /TutorCabin/bootstrap-4.4.1-dist/css/assets/images/page-leaf-right.png HTTP/1.1" 404 1163
0:0:0:0:0:0:0:1 - - [23/May/2020:20:40:43 +0530] "GET /TutorCabin/Login.html HTTP/1.1" 200 2089
0:0:0:0:0:0:0:1 - - [23/May/2020:20:40:43 +0530] "GET /TutorCabin/bootstrap-4.4.1-dist/css/animate.css HTTP/1.1" 404 1133
0:0:0:0:0:0:0:1 - - [23/May/2020:20:40:43 +0530] "GET /TutorCabin/bootstrap-4.4.1-dist/css/book5.jpg HTTP/1.1" 404 1131
0:0:0:0:0:0:0:1 - - [23/May/2020:20:41:00 +0530] "POST /TutorCabin/loginlogic.html HTTP/1.1" 200 2145
0:0:0:0:0:0:0:1 - - [23/May/2020:20:41:00 +0530] "GET /TutorCabin/bootstrap-4.4.1-dist/css/animate.css HTTP/1.1" 404 1133
0:0:0:0:0:0:0:1 - - [23/May/2020:20:41:00 +0530] "GET /TutorCabin/bootstrap-4.4.1-dist/css/book5.jpg HTTP/1.1" 404 1131
0:0:0:0:0:0:0:1 - - [23/May/2020:20:41:14 +0530] "POST /TutorCabin/loginlogic.html HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:41:14 +0530] "GET /TutorCabin/studenthome.html HTTP/1.1" 200 26703
0:0:0:0:0:0:0:1 - - [23/May/2020:20:41:15 +0530] "GET /TutorCabin/bootstrap-4.4.1-dist/css/assets/images/page-leaf-left.png HTTP/1.1" 404 1162
0:0:0:0:0:0:0:1 - - [23/May/2020:20:41:15 +0530] "GET /TutorCabin/bootstrap-4.4.1-dist/css/assets/images/page-leaf-right.png HTTP/1.1" 404 1163
0:0:0:0:0:0:0:1 - - [23/May/2020:20:42:06 +0530] "GET /TutorCabin/logout.html HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:42:06 +0530] "GET /TutorCabin/dashboard.html HTTP/1.1" 200 26719
0:0:0:0:0:0:0:1 - - [23/May/2020:20:42:06 +0530] "GET /TutorCabin/bootstrap-4.4.1-dist/css/assets/images/page-leaf-left.png HTTP/1.1" 404 1162
0:0:0:0:0:0:0:1 - - [23/May/2020:20:42:06 +0530] "GET /TutorCabin/bootstrap-4.4.1-dist/css/assets/images/page-leaf-right.png HTTP/1.1" 404 1163
0:0:0:0:0:0:0:1 - - [23/May/2020:20:42:12 +0530] "GET /TutorCabin/Join_As_A_Tutor.html HTTP/1.1" 200 18333
0:0:0:0:0:0:0:1 - - [23/May/2020:20:44:19 +0530] "GET /TutorCabin/Login.html HTTP/1.1" 200 2089
0:0:0:0:0:0:0:1 - - [23/May/2020:20:44:19 +0530] "GET /TutorCabin/bootstrap-4.4.1-dist/css/animate.css HTTP/1.1" 404 1133
0:0:0:0:0:0:0:1 - - [23/May/2020:20:44:19 +0530] "GET /TutorCabin/bootstrap-4.4.1-dist/css/book5.jpg HTTP/1.1" 404 1131
0:0:0:0:0:0:0:1 - - [23/May/2020:20:44:28 +0530] "POST /TutorCabin/TutorloginPage.html HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:44:28 +0530] "GET /TutorCabin/loginTutorCheck.html HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/May/2020:20:44:28 +0530] "GET /TutorCabin/dashboard.html HTTP/1.1" 200 14987
0:0:0:0:0:0:0:1 - - [23/May/2020:20:44:29 +0530] "GET /TutorCabin/images/mypic.jpg HTTP/1.1" 304 -
